"","State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"816","Texas","Bowie","48","037",2016-06-25,44,"Good","PM2.5","48-037-1031",1
"817","Texas","Bowie","48","037",2016-06-26,43,"Good","PM2.5","48-037-1031",1
"818","Texas","Bowie","48","037",2016-06-27,36,"Good","PM2.5","48-037-1031",1
"819","Texas","Bowie","48","037",2016-06-28,30,"Good","PM2.5","48-037-1031",1
"820","Texas","Bowie","48","037",2016-06-29,45,"Good","PM2.5","48-037-1031",1
"821","Texas","Bowie","48","037",2016-06-30,43,"Good","PM2.5","48-037-1031",1
"822","Texas","Bowie","48","037",2016-07-01,54,"Moderate","PM2.5","48-037-1031",1
"823","Texas","Bowie","48","037",2016-07-02,54,"Moderate","PM2.5","48-037-1031",1
"824","Texas","Bowie","48","037",2016-07-03,48,"Good","PM2.5","48-037-1031",1
"825","Texas","Bowie","48","037",2016-07-04,56,"Moderate","PM2.5","48-037-1031",1
"826","Texas","Bowie","48","037",2016-07-05,48,"Good","PM2.5","48-037-1031",1
"827","Texas","Bowie","48","037",2016-07-06,31,"Good","PM2.5","48-037-1031",1
"828","Texas","Bowie","48","037",2016-07-07,41,"Good","PM2.5","48-037-1031",1
"829","Texas","Bowie","48","037",2016-07-08,54,"Moderate","PM2.5","48-037-1031",1
"830","Texas","Bowie","48","037",2016-07-09,60,"Moderate","PM2.5","48-037-1031",1
"831","Texas","Bowie","48","037",2016-07-10,51,"Moderate","PM2.5","48-037-1031",1
"832","Texas","Bowie","48","037",2016-07-11,76,"Moderate","PM2.5","48-037-1031",1
"833","Texas","Bowie","48","037",2016-07-12,60,"Moderate","PM2.5","48-037-1031",1
"834","Texas","Bowie","48","037",2016-07-13,48,"Good","PM2.5","48-037-1031",1
"835","Texas","Bowie","48","037",2016-07-14,33,"Good","PM2.5","48-037-1031",1
"836","Texas","Bowie","48","037",2016-07-15,50,"Good","PM2.5","48-037-1031",1
"837","Texas","Bowie","48","037",2016-07-16,61,"Moderate","PM2.5","48-037-1031",1
"838","Texas","Bowie","48","037",2016-07-17,59,"Moderate","PM2.5","48-037-1031",1
"839","Texas","Bowie","48","037",2016-07-18,48,"Good","PM2.5","48-037-1031",1
"840","Texas","Bowie","48","037",2016-07-19,32,"Good","PM2.5","48-037-1031",1
"841","Texas","Bowie","48","037",2016-07-20,36,"Good","PM2.5","48-037-1031",1
"842","Texas","Bowie","48","037",2016-07-21,45,"Good","PM2.5","48-037-1031",1
"843","Texas","Bowie","48","037",2016-07-22,53,"Moderate","PM2.5","48-037-1031",1
"844","Texas","Bowie","48","037",2016-07-23,56,"Moderate","PM2.5","48-037-1031",1
"845","Texas","Bowie","48","037",2016-07-24,35,"Good","PM2.5","48-037-1031",1
"846","Texas","Bowie","48","037",2016-07-25,30,"Good","PM2.5","48-037-1031",1
"847","Texas","Bowie","48","037",2016-07-26,34,"Good","PM2.5","48-037-1031",1
"848","Texas","Bowie","48","037",2016-07-27,30,"Good","PM2.5","48-037-1031",1
"849","Texas","Bowie","48","037",2016-07-28,26,"Good","PM2.5","48-037-1031",1
"850","Texas","Bowie","48","037",2016-07-29,38,"Good","PM2.5","48-037-1031",1
"851","Texas","Bowie","48","037",2016-07-30,34,"Good","PM2.5","48-037-1031",1
"852","Texas","Bowie","48","037",2016-07-31,37,"Good","PM2.5","48-037-1031",1
"853","Texas","Bowie","48","037",2016-08-01,61,"Moderate","PM2.5","48-037-1031",1
"854","Texas","Bowie","48","037",2016-08-02,61,"Moderate","PM2.5","48-037-1031",1
"855","Texas","Bowie","48","037",2016-08-03,54,"Moderate","PM2.5","48-037-1031",1
"856","Texas","Bowie","48","037",2016-08-04,53,"Moderate","PM2.5","48-037-1031",1
"857","Texas","Bowie","48","037",2016-08-05,55,"Moderate","PM2.5","48-037-1031",1
"858","Texas","Bowie","48","037",2016-08-06,38,"Good","PM2.5","48-037-1031",1
"859","Texas","Bowie","48","037",2016-08-07,38,"Good","PM2.5","48-037-1031",1
"860","Texas","Bowie","48","037",2016-08-08,23,"Good","PM2.5","48-037-1031",1
"861","Texas","Bowie","48","037",2016-08-09,39,"Good","PM2.5","48-037-1031",1
"862","Texas","Bowie","48","037",2016-08-10,54,"Moderate","PM2.5","48-037-1031",1
"863","Texas","Bowie","48","037",2016-08-11,54,"Moderate","PM2.5","48-037-1031",1
"864","Texas","Bowie","48","037",2016-08-12,51,"Moderate","PM2.5","48-037-1031",1
"865","Texas","Bowie","48","037",2016-08-13,24,"Good","PM2.5","48-037-1031",1
"866","Texas","Bowie","48","037",2016-08-14,10,"Good","PM2.5","48-037-1031",1
"867","Texas","Bowie","48","037",2016-08-15,15,"Good","PM2.5","48-037-1031",1
"868","Texas","Bowie","48","037",2016-08-16,11,"Good","PM2.5","48-037-1031",1
"869","Texas","Bowie","48","037",2016-08-17,17,"Good","PM2.5","48-037-1031",1
"870","Texas","Bowie","48","037",2016-08-18,13,"Good","PM2.5","48-037-1031",1
"871","Texas","Bowie","48","037",2016-08-19,27,"Good","PM2.5","48-037-1031",1
"872","Texas","Bowie","48","037",2016-08-20,25,"Good","PM2.5","48-037-1031",1
"873","Texas","Bowie","48","037",2016-08-21,26,"Good","PM2.5","48-037-1031",1
"874","Texas","Bowie","48","037",2016-08-22,33,"Good","PM2.5","48-037-1031",1
"875","Texas","Bowie","48","037",2016-08-23,36,"Good","PM2.5","48-037-1031",1
"876","Texas","Bowie","48","037",2016-08-24,38,"Good","PM2.5","48-037-1031",1
"877","Texas","Bowie","48","037",2016-08-25,34,"Good","PM2.5","48-037-1031",1
"878","Texas","Bowie","48","037",2016-08-26,24,"Good","PM2.5","48-037-1031",1
"879","Texas","Bowie","48","037",2016-08-27,38,"Good","PM2.5","48-037-1031",1
"880","Texas","Bowie","48","037",2016-08-28,39,"Good","PM2.5","48-037-1031",1
"881","Texas","Bowie","48","037",2016-08-29,40,"Good","PM2.5","48-037-1031",1
"882","Texas","Bowie","48","037",2016-08-30,51,"Moderate","PM2.5","48-037-1031",1
"883","Texas","Bowie","48","037",2016-08-31,55,"Moderate","PM2.5","48-037-1031",1
"884","Texas","Bowie","48","037",2016-09-01,43,"Good","PM2.5","48-037-1031",1
"885","Texas","Bowie","48","037",2016-09-02,27,"Good","PM2.5","48-037-1031",1
"886","Texas","Bowie","48","037",2016-09-03,38,"Good","PM2.5","48-037-1031",1
"887","Texas","Bowie","48","037",2016-09-04,45,"Good","PM2.5","48-037-1031",1
"888","Texas","Bowie","48","037",2016-09-05,39,"Good","PM2.5","48-037-1031",1
"889","Texas","Bowie","48","037",2016-09-06,42,"Good","PM2.5","48-037-1031",1
"890","Texas","Bowie","48","037",2016-09-07,41,"Good","PM2.5","48-037-1031",1
"891","Texas","Bowie","48","037",2016-09-08,47,"Good","PM2.5","48-037-1031",1
"892","Texas","Bowie","48","037",2016-09-09,30,"Good","PM2.5","48-037-1031",1
"893","Texas","Bowie","48","037",2016-09-10,21,"Good","PM2.5","48-037-1031",1
"894","Texas","Bowie","48","037",2016-09-11,16,"Good","PM2.5","48-037-1031",1
"895","Texas","Bowie","48","037",2016-09-12,35,"Good","PM2.5","48-037-1031",1
"896","Texas","Bowie","48","037",2016-09-13,31,"Good","PM2.5","48-037-1031",1
"897","Texas","Bowie","48","037",2016-09-14,46,"Good","PM2.5","48-037-1031",1
"898","Texas","Bowie","48","037",2016-09-15,52,"Moderate","PM2.5","48-037-1031",1
"899","Texas","Bowie","48","037",2016-09-16,33,"Good","PM2.5","48-037-1031",1
"900","Texas","Bowie","48","037",2016-09-17,34,"Good","PM2.5","48-037-1031",1
"901","Texas","Bowie","48","037",2016-09-18,25,"Good","PM2.5","48-037-1031",1
"902","Texas","Bowie","48","037",2016-09-19,57,"Moderate","PM2.5","48-037-1031",1
"903","Texas","Bowie","48","037",2016-09-20,49,"Good","PM2.5","48-037-1031",1
"904","Texas","Bowie","48","037",2016-09-21,49,"Good","PM2.5","48-037-1031",1
"905","Texas","Bowie","48","037",2016-09-23,46,"Good","PM2.5","48-037-1031",1
"906","Texas","Bowie","48","037",2016-09-24,31,"Good","PM2.5","48-037-1031",1
"907","Texas","Bowie","48","037",2016-09-25,42,"Good","PM2.5","48-037-1031",1
"908","Texas","Bowie","48","037",2016-09-26,16,"Good","PM2.5","48-037-1031",1
"909","Texas","Bowie","48","037",2016-09-27,26,"Good","PM2.5","48-037-1031",1
"910","Texas","Bowie","48","037",2016-09-28,30,"Good","PM2.5","48-037-1031",1
"911","Texas","Bowie","48","037",2016-09-29,13,"Good","PM2.5","48-037-1031",1
"912","Texas","Bowie","48","037",2016-09-30,32,"Good","PM2.5","48-037-1031",1
"913","Texas","Bowie","48","037",2016-10-01,50,"Good","PM2.5","48-037-1031",1
"914","Texas","Bowie","48","037",2016-10-02,56,"Moderate","PM2.5","48-037-1031",1
"915","Texas","Bowie","48","037",2016-10-03,55,"Moderate","PM2.5","48-037-1031",1
"916","Texas","Bowie","48","037",2016-10-04,58,"Moderate","PM2.5","48-037-1031",1
"917","Texas","Bowie","48","037",2016-10-05,47,"Good","PM2.5","48-037-1031",1
"918","Texas","Bowie","48","037",2016-10-06,54,"Moderate","PM2.5","48-037-1031",1
"919","Texas","Bowie","48","037",2016-10-07,52,"Moderate","PM2.5","48-037-1031",1
"920","Texas","Bowie","48","037",2016-10-08,13,"Good","PM2.5","48-037-1031",1
"921","Texas","Bowie","48","037",2016-10-09,27,"Good","PM2.5","48-037-1031",1
"922","Texas","Bowie","48","037",2016-10-10,39,"Good","PM2.5","48-037-1031",1
"923","Texas","Bowie","48","037",2016-10-11,52,"Moderate","PM2.5","48-037-1031",1
"924","Texas","Bowie","48","037",2016-10-12,58,"Moderate","PM2.5","48-037-1031",1
"925","Texas","Bowie","48","037",2016-10-13,52,"Moderate","PM2.5","48-037-1031",1
"926","Texas","Bowie","48","037",2016-10-14,44,"Good","PM2.5","48-037-1031",1
"927","Texas","Bowie","48","037",2016-10-15,43,"Good","PM2.5","48-037-1031",1
"928","Texas","Bowie","48","037",2016-10-16,36,"Good","PM2.5","48-037-1031",1
"929","Texas","Bowie","48","037",2016-10-17,36,"Good","PM2.5","48-037-1031",1
"930","Texas","Bowie","48","037",2016-10-18,47,"Good","PM2.5","48-037-1031",1
"931","Texas","Bowie","48","037",2016-10-19,43,"Good","PM2.5","48-037-1031",1
"932","Texas","Bowie","48","037",2016-10-20,20,"Good","PM2.5","48-037-1031",1
"933","Texas","Bowie","48","037",2016-10-21,21,"Good","PM2.5","48-037-1031",1
"934","Texas","Bowie","48","037",2016-10-22,31,"Good","PM2.5","48-037-1031",1
"935","Texas","Bowie","48","037",2016-10-23,46,"Good","PM2.5","48-037-1031",1
"936","Texas","Bowie","48","037",2016-10-24,46,"Good","PM2.5","48-037-1031",1
"937","Texas","Bowie","48","037",2016-10-25,49,"Good","PM2.5","48-037-1031",1
"938","Texas","Bowie","48","037",2016-10-26,55,"Moderate","PM2.5","48-037-1031",1
"939","Texas","Bowie","48","037",2016-10-27,61,"Moderate","PM2.5","48-037-1031",1
"940","Texas","Bowie","48","037",2016-10-28,56,"Moderate","PM2.5","48-037-1031",1
"941","Texas","Bowie","48","037",2016-10-29,39,"Good","PM2.5","48-037-1031",1
"942","Texas","Bowie","48","037",2016-10-30,41,"Good","PM2.5","48-037-1031",1
"943","Texas","Bowie","48","037",2016-10-31,40,"Good","PM2.5","48-037-1031",1
"944","Texas","Bowie","48","037",2016-11-01,39,"Good","PM2.5","48-037-1031",1
"945","Texas","Bowie","48","037",2016-11-02,38,"Good","PM2.5","48-037-1031",1
"946","Texas","Bowie","48","037",2016-11-03,33,"Good","PM2.5","48-037-1031",1
"947","Texas","Bowie","48","037",2016-11-04,20,"Good","PM2.5","48-037-1031",1
"948","Texas","Bowie","48","037",2016-11-05,44,"Good","PM2.5","48-037-1031",1
"949","Texas","Bowie","48","037",2016-11-06,40,"Good","PM2.5","48-037-1031",1
"950","Texas","Bowie","48","037",2016-11-07,40,"Good","PM2.5","48-037-1031",1
"951","Texas","Bowie","48","037",2016-11-08,47,"Good","PM2.5","48-037-1031",1
"952","Texas","Bowie","48","037",2016-11-09,34,"Good","PM2.5","48-037-1031",1
"953","Texas","Bowie","48","037",2016-11-10,44,"Good","PM2.5","48-037-1031",1
"954","Texas","Bowie","48","037",2016-11-11,54,"Moderate","PM2.5","48-037-1031",1
"955","Texas","Bowie","48","037",2016-11-12,24,"Good","PM2.5","48-037-1031",1
"956","Texas","Bowie","48","037",2016-11-13,27,"Good","PM2.5","48-037-1031",1
"957","Texas","Bowie","48","037",2016-11-14,53,"Moderate","PM2.5","48-037-1031",1
"958","Texas","Bowie","48","037",2016-11-15,47,"Good","PM2.5","48-037-1031",1
"959","Texas","Bowie","48","037",2016-11-16,46,"Good","PM2.5","48-037-1031",1
"960","Texas","Bowie","48","037",2016-11-17,53,"Moderate","PM2.5","48-037-1031",1
"961","Texas","Bowie","48","037",2016-11-18,18,"Good","PM2.5","48-037-1031",1
"962","Texas","Bowie","48","037",2016-11-19,24,"Good","PM2.5","48-037-1031",1
"963","Texas","Bowie","48","037",2016-11-20,42,"Good","PM2.5","48-037-1031",1
"964","Texas","Bowie","48","037",2016-11-21,30,"Good","PM2.5","48-037-1031",1
"965","Texas","Bowie","48","037",2016-11-22,31,"Good","PM2.5","48-037-1031",1
"966","Texas","Bowie","48","037",2016-11-23,32,"Good","PM2.5","48-037-1031",1
"967","Texas","Bowie","48","037",2016-11-24,35,"Good","PM2.5","48-037-1031",1
"968","Texas","Bowie","48","037",2016-11-25,33,"Good","PM2.5","48-037-1031",1
"969","Texas","Bowie","48","037",2016-11-26,52,"Moderate","PM2.5","48-037-1031",1
"970","Texas","Bowie","48","037",2016-11-27,29,"Good","PM2.5","48-037-1031",1
"971","Texas","Bowie","48","037",2016-11-28,19,"Good","PM2.5","48-037-1031",1
"972","Texas","Bowie","48","037",2016-11-29,30,"Good","PM2.5","48-037-1031",1
"973","Texas","Bowie","48","037",2016-11-30,18,"Good","PM2.5","48-037-1031",1
"974","Texas","Bowie","48","037",2016-12-01,28,"Good","PM2.5","48-037-1031",1
"975","Texas","Bowie","48","037",2016-12-02,29,"Good","PM2.5","48-037-1031",1
"976","Texas","Bowie","48","037",2016-12-03,16,"Good","PM2.5","48-037-1031",1
"977","Texas","Bowie","48","037",2016-12-04,10,"Good","PM2.5","48-037-1031",1
"978","Texas","Bowie","48","037",2016-12-05,20,"Good","PM2.5","48-037-1031",1
"979","Texas","Bowie","48","037",2016-12-06,28,"Good","PM2.5","48-037-1031",1
"980","Texas","Bowie","48","037",2016-12-07,31,"Good","PM2.5","48-037-1031",1
"981","Texas","Bowie","48","037",2016-12-08,15,"Good","PM2.5","48-037-1031",1
"982","Texas","Bowie","48","037",2016-12-09,14,"Good","PM2.5","48-037-1031",1
"983","Texas","Bowie","48","037",2016-12-10,16,"Good","PM2.5","48-037-1031",1
"984","Texas","Bowie","48","037",2016-12-11,37,"Good","PM2.5","48-037-1031",1
"985","Texas","Bowie","48","037",2016-12-12,31,"Good","PM2.5","48-037-1031",1
"986","Texas","Bowie","48","037",2016-12-13,40,"Good","PM2.5","48-037-1031",1
"987","Texas","Bowie","48","037",2016-12-14,56,"Moderate","PM2.5","48-037-1031",1
"988","Texas","Bowie","48","037",2016-12-15,24,"Good","PM2.5","48-037-1031",1
"989","Texas","Bowie","48","037",2016-12-16,35,"Good","PM2.5","48-037-1031",1
"990","Texas","Bowie","48","037",2016-12-17,27,"Good","PM2.5","48-037-1031",1
"991","Texas","Bowie","48","037",2016-12-18,19,"Good","PM2.5","48-037-1031",1
"992","Texas","Bowie","48","037",2016-12-19,20,"Good","PM2.5","48-037-1031",1
"993","Texas","Bowie","48","037",2016-12-20,38,"Good","PM2.5","48-037-1031",1
"994","Texas","Bowie","48","037",2016-12-21,41,"Good","PM2.5","48-037-1031",1
"995","Texas","Bowie","48","037",2016-12-22,31,"Good","PM2.5","48-037-1031",1
"996","Texas","Bowie","48","037",2016-12-23,35,"Good","PM2.5","48-037-1031",1
"997","Texas","Bowie","48","037",2016-12-24,23,"Good","PM2.5","48-037-1031",1
"998","Texas","Bowie","48","037",2016-12-25,29,"Good","PM2.5","48-037-1031",1
"999","Texas","Bowie","48","037",2016-12-26,27,"Good","PM2.5","48-037-1031",1
"1000","Texas","Bowie","48","037",2016-12-27,16,"Good","PM2.5","48-037-1031",1
"1001","Texas","Bowie","48","037",2016-12-28,39,"Good","PM2.5","48-037-1031",1
"1002","Texas","Bowie","48","037",2016-12-29,13,"Good","PM2.5","48-037-1031",1
"1003","Texas","Bowie","48","037",2016-12-30,17,"Good","PM2.5","48-037-1031",1
"1004","Texas","Bowie","48","037",2016-12-31,40,"Good","PM2.5","48-037-1031",1
"1005","Texas","Brazoria","48","039",2016-01-01,27,"Good","Ozone","48-039-1004",2
"1006","Texas","Brazoria","48","039",2016-01-02,22,"Good","Ozone","48-039-1004",2
"1007","Texas","Brazoria","48","039",2016-01-03,33,"Good","Ozone","48-039-1016",2
"1008","Texas","Brazoria","48","039",2016-01-04,36,"Good","Ozone","48-039-1016",2
"1009","Texas","Brazoria","48","039",2016-01-05,31,"Good","Ozone","48-039-1016",2
"1010","Texas","Brazoria","48","039",2016-01-06,33,"Good","Ozone","48-039-1016",2
"1011","Texas","Brazoria","48","039",2016-01-07,33,"Good","Ozone","48-039-1016",2
"1012","Texas","Brazoria","48","039",2016-01-08,31,"Good","Ozone","48-039-1016",2
"1013","Texas","Brazoria","48","039",2016-01-09,23,"Good","Ozone","48-039-1016",2
"1014","Texas","Brazoria","48","039",2016-01-10,31,"Good","Ozone","48-039-1016",2
"1015","Texas","Brazoria","48","039",2016-01-11,29,"Good","Ozone","48-039-1016",2
"1016","Texas","Brazoria","48","039",2016-01-12,34,"Good","Ozone","48-039-1016",2
"1017","Texas","Brazoria","48","039",2016-01-13,44,"Good","Ozone","48-039-1016",2
"1018","Texas","Brazoria","48","039",2016-01-14,34,"Good","Ozone","48-039-1016",2
"1019","Texas","Brazoria","48","039",2016-01-15,35,"Good","Ozone","48-039-1016",2
"1020","Texas","Brazoria","48","039",2016-01-16,27,"Good","NO2","48-039-1004",2
"1021","Texas","Brazoria","48","039",2016-01-17,34,"Good","Ozone","48-039-1016",2
"1022","Texas","Brazoria","48","039",2016-01-18,40,"Good","Ozone","48-039-1016",2
"1023","Texas","Brazoria","48","039",2016-01-19,44,"Good","Ozone","48-039-1016",2
"1024","Texas","Brazoria","48","039",2016-01-20,32,"Good","Ozone","48-039-1016",2
"1025","Texas","Brazoria","48","039",2016-01-21,33,"Good","Ozone","48-039-1016",2
"1026","Texas","Brazoria","48","039",2016-01-22,33,"Good","Ozone","48-039-1016",2
"1027","Texas","Brazoria","48","039",2016-01-23,34,"Good","Ozone","48-039-1016",2
"1028","Texas","Brazoria","48","039",2016-01-24,44,"Good","Ozone","48-039-1016",2
"1029","Texas","Brazoria","48","039",2016-01-25,38,"Good","Ozone","48-039-1016",2
"1030","Texas","Brazoria","48","039",2016-01-26,26,"Good","Ozone","48-039-1016",2
"1031","Texas","Brazoria","48","039",2016-01-27,31,"Good","Ozone","48-039-1016",2
"1032","Texas","Brazoria","48","039",2016-01-28,42,"Good","Ozone","48-039-1016",2
"1033","Texas","Brazoria","48","039",2016-01-29,45,"Good","Ozone","48-039-1016",2
"1034","Texas","Brazoria","48","039",2016-01-30,44,"Good","Ozone","48-039-1016",2
"1035","Texas","Brazoria","48","039",2016-01-31,38,"Good","Ozone","48-039-1004",2
"1036","Texas","Brazoria","48","039",2016-02-01,35,"Good","Ozone","48-039-1004",2
"1037","Texas","Brazoria","48","039",2016-02-02,38,"Good","Ozone","48-039-1004",2
"1038","Texas","Brazoria","48","039",2016-02-03,38,"Good","Ozone","48-039-1016",2
"1039","Texas","Brazoria","48","039",2016-02-04,39,"Good","Ozone","48-039-1016",2
"1040","Texas","Brazoria","48","039",2016-02-05,46,"Good","Ozone","48-039-1016",2
"1041","Texas","Brazoria","48","039",2016-02-06,44,"Good","Ozone","48-039-1016",2
"1042","Texas","Brazoria","48","039",2016-02-07,46,"Good","Ozone","48-039-1016",2
"1043","Texas","Brazoria","48","039",2016-02-08,40,"Good","Ozone","48-039-1016",2
"1044","Texas","Brazoria","48","039",2016-02-09,40,"Good","Ozone","48-039-1016",2
"1045","Texas","Brazoria","48","039",2016-02-10,43,"Good","Ozone","48-039-1016",2
"1046","Texas","Brazoria","48","039",2016-02-11,41,"Good","Ozone","48-039-1016",2
"1047","Texas","Brazoria","48","039",2016-02-12,42,"Good","Ozone","48-039-1004",2
"1048","Texas","Brazoria","48","039",2016-02-13,44,"Good","Ozone","48-039-1016",2
"1049","Texas","Brazoria","48","039",2016-02-14,38,"Good","Ozone","48-039-1016",2
"1050","Texas","Brazoria","48","039",2016-02-15,39,"Good","Ozone","48-039-1016",2
"1051","Texas","Brazoria","48","039",2016-02-16,50,"Good","Ozone","48-039-1004",2
"1052","Texas","Brazoria","48","039",2016-02-17,42,"Good","Ozone","48-039-1016",2
"1053","Texas","Brazoria","48","039",2016-02-18,48,"Good","Ozone","48-039-1016",2
"1054","Texas","Brazoria","48","039",2016-02-19,45,"Good","Ozone","48-039-1016",2
"1055","Texas","Brazoria","48","039",2016-02-20,41,"Good","Ozone","48-039-1016",2
"1056","Texas","Brazoria","48","039",2016-02-21,34,"Good","Ozone","48-039-1016",2
"1057","Texas","Brazoria","48","039",2016-02-22,27,"Good","Ozone","48-039-1004",2
"1058","Texas","Brazoria","48","039",2016-02-23,39,"Good","Ozone","48-039-1016",2
"1059","Texas","Brazoria","48","039",2016-02-24,41,"Good","Ozone","48-039-1016",2
"1060","Texas","Brazoria","48","039",2016-02-25,48,"Good","Ozone","48-039-1004",2
"1061","Texas","Brazoria","48","039",2016-02-26,43,"Good","Ozone","48-039-1004",2
"1062","Texas","Brazoria","48","039",2016-02-27,71,"Moderate","Ozone","48-039-1016",2
"1063","Texas","Brazoria","48","039",2016-02-28,54,"Moderate","Ozone","48-039-1016",2
"1064","Texas","Brazoria","48","039",2016-02-29,43,"Good","Ozone","48-039-1016",2
"1065","Texas","Brazoria","48","039",2016-03-01,33,"Good","Ozone","48-039-1004",2
"1066","Texas","Brazoria","48","039",2016-03-02,43,"Good","Ozone","48-039-1016",2
"1067","Texas","Brazoria","48","039",2016-03-03,46,"Good","Ozone","48-039-1004",2
"1068","Texas","Brazoria","48","039",2016-03-04,54,"Moderate","Ozone","48-039-1004",2
"1069","Texas","Brazoria","48","039",2016-03-05,61,"Moderate","Ozone","48-039-1004",2
"1070","Texas","Brazoria","48","039",2016-03-06,48,"Good","Ozone","48-039-1004",2
"1071","Texas","Brazoria","48","039",2016-03-07,38,"Good","Ozone","48-039-1016",2
"1072","Texas","Brazoria","48","039",2016-03-08,38,"Good","Ozone","48-039-1016",2
"1073","Texas","Brazoria","48","039",2016-03-09,31,"Good","Ozone","48-039-1004",2
"1074","Texas","Brazoria","48","039",2016-03-10,34,"Good","Ozone","48-039-1016",2
"1075","Texas","Brazoria","48","039",2016-03-11,58,"Moderate","Ozone","48-039-1016",2
"1076","Texas","Brazoria","48","039",2016-03-12,49,"Good","Ozone","48-039-1004",2
"1077","Texas","Brazoria","48","039",2016-03-13,43,"Good","Ozone","48-039-1004",2
"1078","Texas","Brazoria","48","039",2016-03-14,48,"Good","Ozone","48-039-1004",2
"1079","Texas","Brazoria","48","039",2016-03-15,32,"Good","Ozone","48-039-1004",2
"1080","Texas","Brazoria","48","039",2016-03-16,25,"Good","Ozone","48-039-1016",2
"1081","Texas","Brazoria","48","039",2016-03-17,24,"Good","Ozone","48-039-1004",2
"1082","Texas","Brazoria","48","039",2016-03-18,31,"Good","Ozone","48-039-1004",2
"1083","Texas","Brazoria","48","039",2016-03-19,39,"Good","Ozone","48-039-1016",2
"1084","Texas","Brazoria","48","039",2016-03-20,42,"Good","Ozone","48-039-1016",2
"1085","Texas","Brazoria","48","039",2016-03-21,44,"Good","Ozone","48-039-1016",2
"1086","Texas","Brazoria","48","039",2016-03-22,44,"Good","Ozone","48-039-1016",2
"1087","Texas","Brazoria","48","039",2016-03-23,44,"Good","Ozone","48-039-1016",2
"1088","Texas","Brazoria","48","039",2016-03-24,43,"Good","Ozone","48-039-1016",2
"1089","Texas","Brazoria","48","039",2016-03-25,67,"Moderate","Ozone","48-039-1004",2
"1090","Texas","Brazoria","48","039",2016-03-26,51,"Moderate","Ozone","48-039-1004",1
"1091","Texas","Brazoria","48","039",2016-03-27,41,"Good","Ozone","48-039-1004",1
"1092","Texas","Brazoria","48","039",2016-03-28,58,"Moderate","Ozone","48-039-1004",1
"1093","Texas","Brazoria","48","039",2016-03-29,34,"Good","Ozone","48-039-1016",2
"1094","Texas","Brazoria","48","039",2016-03-30,23,"Good","Ozone","48-039-1004",2
"1095","Texas","Brazoria","48","039",2016-03-31,34,"Good","Ozone","48-039-1004",2
"1096","Texas","Brazoria","48","039",2016-04-01,38,"Good","Ozone","48-039-1004",2
"1097","Texas","Brazoria","48","039",2016-04-02,46,"Good","Ozone","48-039-1004",2
"1098","Texas","Brazoria","48","039",2016-04-03,71,"Moderate","Ozone","48-039-1004",2
"1099","Texas","Brazoria","48","039",2016-04-04,71,"Moderate","Ozone","48-039-1004",2
"1100","Texas","Brazoria","48","039",2016-04-05,80,"Moderate","Ozone","48-039-1004",2
"1101","Texas","Brazoria","48","039",2016-04-06,41,"Good","Ozone","48-039-1016",1
"1102","Texas","Brazoria","48","039",2016-04-07,64,"Moderate","Ozone","48-039-1004",2
"1103","Texas","Brazoria","48","039",2016-04-08,74,"Moderate","Ozone","48-039-1004",2
"1104","Texas","Brazoria","48","039",2016-04-09,51,"Moderate","Ozone","48-039-1016",2
"1105","Texas","Brazoria","48","039",2016-04-10,46,"Good","Ozone","48-039-1016",2
"1106","Texas","Brazoria","48","039",2016-04-11,34,"Good","Ozone","48-039-1016",2
"1107","Texas","Brazoria","48","039",2016-04-12,31,"Good","Ozone","48-039-1004",2
"1108","Texas","Brazoria","48","039",2016-04-13,31,"Good","Ozone","48-039-1016",2
"1109","Texas","Brazoria","48","039",2016-04-14,47,"Good","Ozone","48-039-1004",2
"1110","Texas","Brazoria","48","039",2016-04-15,67,"Moderate","Ozone","48-039-1004",2
"1111","Texas","Brazoria","48","039",2016-04-16,36,"Good","Ozone","48-039-1016",2
"1112","Texas","Brazoria","48","039",2016-04-17,44,"Good","Ozone","48-039-1016",2
"1113","Texas","Brazoria","48","039",2016-04-18,47,"Good","Ozone","48-039-1016",2
"1114","Texas","Brazoria","48","039",2016-04-19,40,"Good","Ozone","48-039-1004",2
"1115","Texas","Brazoria","48","039",2016-04-20,49,"Good","Ozone","48-039-1004",2
"1116","Texas","Brazoria","48","039",2016-04-21,41,"Good","Ozone","48-039-1004",2
"1117","Texas","Brazoria","48","039",2016-04-22,77,"Moderate","Ozone","48-039-1004",2
"1118","Texas","Brazoria","48","039",2016-04-23,100,"Moderate","Ozone","48-039-1016",2
"1119","Texas","Brazoria","48","039",2016-04-24,49,"Good","Ozone","48-039-1016",2
"1120","Texas","Brazoria","48","039",2016-04-25,26,"Good","Ozone","48-039-1016",2
"1121","Texas","Brazoria","48","039",2016-04-26,32,"Good","Ozone","48-039-1004",2
"1122","Texas","Brazoria","48","039",2016-04-27,54,"Moderate","Ozone","48-039-1004",2
"1123","Texas","Brazoria","48","039",2016-04-28,34,"Good","Ozone","48-039-1004",2
"1124","Texas","Brazoria","48","039",2016-04-29,25,"Good","Ozone","48-039-1004",2
"1125","Texas","Brazoria","48","039",2016-04-30,44,"Good","Ozone","48-039-1004",2
"1126","Texas","Brazoria","48","039",2016-05-01,40,"Good","Ozone","48-039-1004",2
